img_id;marker_type;intensity;folder_name;pose;rvec;tvec;n_valid;corners;ids;rvec_est;tvec_est
1p_2;110.0;210.0;100.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,-27.379999999999995,140.74;1;1299.9674,1096.9965,1303.7075,1018.1348,1352.2305,1030.9132,1349.4298,1105.1287;5.0;;
1p_2;110.0;210.0;100.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,-27.379999999999995,140.74;1;1292.0184,1097.2119,1295.2448,1018.7664,1353.2844,1029.4352,1350.2726,1104.0718;5.0;;
1p_2;110.0;210.0;100.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,-27.379999999999995,140.74;1;1284.3662,1097.4744,1287.6031,1019.68207,1353.0822,1027.7513,1350.384,1102.6067;5.0;;
1p_2;110.0;210.0;100.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,-27.379999999999995,140.74;1;1277.8347,1098.0317,1280.7904,1020.8923,1351.4557,1026.3916,1349.054,1101.1636;5.0;;
1p_2;110.0;210.0;100.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,-27.379999999999995,140.74;1;1272.1942,1098.5994,1274.9832,1022.30444,1348.5281,1025.0543,1346.3832,1100.288;5.0;;
1p_2;110.0;210.0;100.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,-27.379999999999995,140.74;1;1267.599,1099.4891,1270.4982,1023.63525,1344.7136,1023.4522,1342.6635,1099.3192;5.0;;
1p_2;110.0;210.0;100.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,-27.379999999999995,140.74;1;1264.4003,1100.7258,1267.2189,1025.4016,1339.7551,1022.13824,1337.9875,1098.5181;5.0;;
1p_2;110.0;210.0;100.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,-27.379999999999995,140.74;1;1262.6378,1101.9398,1265.2762,1027.2883,1333.7072,1021.3823,1331.7457,1097.7963;5.0;;
1p_2;110.0;210.0;100.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,-27.379999999999995,140.74;1;1262.4955,1103.4524,1264.5599,1028.8585,1327.0319,1020.5698,1325.165,1097.2402;5.0;;
1p_2;110.0;210.0;100.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,-27.379999999999995,140.74;1;1263.4843,1104.9462,1265.4302,1030.5779,1319.9742,1019.944,1318.2401,1097.2246;5.0;;
1p_2;110.0;210.0;100.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,-27.379999999999995,140.74;1;1265.9268,1106.3296,1267.6294,1032.2839,1312.5671,1019.4921,1311.1311,1096.5001;5.0;;
1p_2;110.0;210.0;100.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,-27.379999999999995,140.74;1;1269.6089,1107.2568,1271.3655,1033.649,1305.3212,1019.55035,1303.1069,1097.4454;5.0;;
1p_2;110.0;210.0;100.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,-27.379999999999995,140.74;1;1274.0,1108.0,1273.9054,1037.9642,1298.2571,1019.97076,1296.2062,1097.4261;5.0;;
1p_2;110.0;210.0;100.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-56.13499999999999,-27.379999999999995,140.74;1;1281.0,1108.0,1282.0,1039.0,1291.0948,1020.6062,1289.3625,1098.1709;5.0;;
1p_2;110.0;210.0;100.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-56.13499999999999,-27.379999999999995,140.74;0;;;;
1p_2;160.0;210.0;100.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,22.620000000000005,140.74;1;1300.5321,1435.796,1297.4655,1355.9265,1347.5695,1348.7618,1350.3146,1423.7922;5.0;;
1p_2;160.0;210.0;100.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,22.620000000000005,140.74;1;1292.4883,1435.4427,1289.0083,1356.0062,1348.5599,1349.7799,1351.2745,1424.9983;5.0;;
1p_2;160.0;210.0;100.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,22.620000000000005,140.74;1;1285.0325,1434.6608,1281.4877,1355.8442,1348.2264,1350.8165,1351.14,1426.4099;5.0;;
1p_2;160.0;210.0;100.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,22.620000000000005,140.74;1;1278.4425,1433.776,1274.4957,1355.588,1346.7009,1351.5896,1349.6903,1427.5394;5.0;;
1p_2;160.0;210.0;100.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,22.620000000000005,140.74;1;1272.8527,1432.8207,1268.8318,1355.302,1343.4412,1352.4474,1346.7109,1428.7485;5.0;;
1p_2;160.0;210.0;100.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,22.620000000000005,140.74;1;1268.376,1431.6119,1264.4086,1354.5865,1339.6594,1353.5426,1343.1194,1430.252;5.0;;
1p_2;160.0;210.0;100.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,22.620000000000005,140.74;1;1265.4392,1430.47,1261.0048,1354.0525,1334.2245,1353.9746,1338.291,1431.2987;5.0;;
1p_2;160.0;210.0;100.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,22.620000000000005,140.74;1;1263.7544,1429.2538,1259.1653,1352.919,1327.6007,1354.5101,1332.4318,1432.3135;5.0;;
1p_2;160.0;210.0;100.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,22.620000000000005,140.74;1;1263.094,1427.7094,1258.6628,1352.369,1321.4623,1354.9595,1325.8077,1432.9755;5.0;;
1p_2;160.0;210.0;100.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,22.620000000000005,140.74;1;1264.0681,1426.2885,1259.7224,1351.133,1314.1486,1355.2349,1318.8749,1433.4645;5.0;;
1p_2;160.0;210.0;100.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,22.620000000000005,140.74;1;1266.7362,1425.4402,1262.2837,1349.9136,1306.6287,1355.2925,1311.4489,1433.941;5.0;;
1p_2;160.0;210.0;100.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,22.620000000000005,140.74;1;1270.1483,1423.8911,1265.7756,1349.2473,1299.1466,1355.1025,1303.843,1434.2096;5.0;;
1p_2;160.0;210.0;100.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,22.620000000000005,140.74;1;1272.9448,1421.3949,1271.0,1348.0,1291.6493,1354.9336,1297.1252,1434.1005;5.0;;
1p_2;160.0;210.0;100.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-56.13499999999999,22.620000000000005,140.74;0;;;;
1p_2;160.0;210.0;100.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-56.13499999999999,22.620000000000005,140.74;0;;;;
1p_2;210.0;210.0;100.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,72.62,140.74;1;1326.3787,1734.6824,1318.747,1670.4369,1363.8685,1647.7216,1370.3441,1709.39;5.0;;
1p_2;210.0;210.0;100.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,72.62,140.74;1;1318.9207,1734.1652,1310.768,1670.3662,1364.9987,1650.2041,1371.2906,1712.3789;5.0;;
1p_2;210.0;210.0;100.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,72.62,140.74;1;1312.1556,1733.0352,1303.3654,1669.3342,1364.9138,1653.5127,1371.7002,1715.0106;5.0;;
1p_2;210.0;210.0;100.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,72.62,140.74;1;1305.5608,1730.986,1296.7913,1667.749,1363.605,1656.2432,1370.3032,1717.8468;5.0;;
1p_2;210.0;210.0;100.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,72.62,140.74;1;1299.9575,1728.463,1291.015,1665.9928,1360.9025,1659.1903,1368.1409,1720.73;5.0;;
1p_2;210.0;210.0;100.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,72.62,140.74;1;1295.4464,1725.8523,1286.4302,1664.1135,1357.7744,1662.1666,1364.7609,1723.3722;5.0;;
1p_2;210.0;210.0;100.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,72.62,140.74;1;1292.2844,1722.9017,1283.0336,1661.0896,1352.1787,1664.0677,1360.7592,1725.726;5.0;;
1p_2;210.0;210.0;100.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,72.62,140.74;1;1290.4928,1719.8668,1280.8208,1658.4161,1346.1923,1665.1078,1355.5398,1727.8932;5.0;;
1p_2;210.0;210.0;100.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,72.62,140.74;1;1289.5985,1716.791,1280.2365,1655.7146,1341.0891,1668.0237,1349.6538,1729.3522;5.0;;
1p_2;210.0;210.0;100.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,72.62,140.74;1;1290.0938,1713.4335,1280.8363,1652.3578,1334.54,1668.6545,1342.8949,1730.7712;5.0;;
1p_2;210.0;210.0;100.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,72.62,140.74;1;1291.8201,1710.2584,1282.861,1648.9688,1327.155,1668.5894,1336.2556,1731.2592;5.0;;
1p_2;210.0;210.0;100.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,72.62,140.74;1;1295.0792,1707.4528,1286.4752,1646.5674,1320.3116,1669.332,1329.3713,1731.7195;5.0;;
1p_2;210.0;210.0;100.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,72.62,140.74;1;1299.41,1705.7063,1290.0,1643.0,1313.5057,1669.3154,1322.4666,1731.3219;5.0;;
1p_2;210.0;210.0;100.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-56.13499999999999,72.62,140.74;0;;;;
1p_2;210.0;210.0;100.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-56.13499999999999,72.62,140.74;0;;;;
1p_2;260.0;210.0;100.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-56.13499999999999,122.62,140.74;1;1363.1725,1956.353,1354.5018,1911.2432,1391.9928,1882.4113,1399.5576,1926.6283;5.0;;
1p_2;260.0;210.0;100.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-56.13499999999999,122.62,140.74;1;1357.3079,1955.9288,1347.2454,1911.1765,1393.731,1885.7723,1401.1456,1929.721;5.0;;
1p_2;260.0;210.0;100.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-56.13499999999999,122.62,140.74;1;1350.3674,1954.4996,1340.4768,1909.7007,1393.8282,1889.641,1401.1971,1933.4059;5.0;;
1p_2;260.0;210.0;100.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-56.13499999999999,122.62,140.74;1;1344.1825,1952.2699,1334.6016,1908.0643,1392.5431,1893.388,1401.2771,1936.2726;5.0;;
1p_2;260.0;210.0;100.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-56.13499999999999,122.62,140.74;1;1338.8866,1949.6587,1328.852,1905.5797,1390.4851,1896.7742,1398.843,1939.9224;5.0;;
1p_2;260.0;210.0;100.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-56.13499999999999,122.62,140.74;1;1334.6282,1946.623,1324.6179,1902.6571,1387.517,1899.9272,1395.5758,1943.3661;5.0;;
1p_2;260.0;210.0;100.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-56.13499999999999,122.62,140.74;1;1331.4518,1943.2357,1321.0385,1900.0854,1383.7086,1902.708,1392.3761,1946.1943;5.0;;
1p_2;260.0;210.0;100.0;180.0;2.221441469079183,-2.221441469079183,0.0;-56.13499999999999,122.62,140.74;1;1329.1523,1939.4241,1318.6088,1896.1478,1379.4838,1905.7994,1388.4407,1948.5511;5.0;;
1p_2;260.0;210.0;100.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-56.13499999999999,122.62,140.74;1;1327.9226,1935.5303,1317.6317,1891.8744,1373.3401,1906.731,1383.0364,1950.3854;5.0;;
1p_2;260.0;210.0;100.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-56.13499999999999,122.62,140.74;1;1327.783,1931.4816,1317.5575,1887.3458,1368.1425,1909.0465,1378.1925,1952.1775;5.0;;
1p_2;260.0;210.0;100.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-56.13499999999999,122.62,140.74;1;1329.1704,1927.6375,1319.0026,1883.9192,1362.2596,1909.8314,1372.0574,1953.4564;5.0;;
1p_2;260.0;210.0;100.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-56.13499999999999,122.62,140.74;1;1331.6025,1924.3344,1321.3826,1879.7815,1355.1327,1909.4089,1366.2468,1953.544;5.0;;
1p_2;260.0;210.0;100.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-56.13499999999999,122.62,140.74;1;1335.0,1920.0,1326.0,1879.0,1349.0,1909.0,1359.6361,1953.4524;5.0;;
1p_2;260.0;210.0;100.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-56.13499999999999,122.62,140.74;0;;;;
1p_2;260.0;210.0;100.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-56.13499999999999,122.62,140.74;0;;;;
1p_2;260.0;260.0;100.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-106.13499999999999,122.62,140.74;1;1124.4784,1906.3411,1110.7253,1861.5057,1152.8925,1840.7305,1164.6003,1883.7974;5.0;;
1p_2;260.0;260.0;100.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-106.13499999999999,122.62,140.74;1;1119.3837,1904.9323,1104.9869,1860.6487,1152.2246,1843.3398,1164.5688,1887.0378;5.0;;
1p_2;260.0;260.0;100.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-106.13499999999999,122.62,140.74;1;1113.7814,1902.8712,1100.0851,1858.8243,1151.374,1846.631,1164.0267,1890.0896;5.0;;
1p_2;260.0;260.0;100.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-106.13499999999999,122.62,140.74;1;1109.9802,1900.7588,1095.636,1856.4963,1149.1628,1849.6484,1162.3014,1893.0726;5.0;;
1p_2;260.0;260.0;100.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-106.13499999999999,122.62,140.74;1;1106.2045,1897.979,1091.76,1853.8875,1146.0673,1851.6636,1160.2076,1895.595;5.0;;
1p_2;260.0;260.0;100.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-106.13499999999999,122.62,140.74;1;1103.875,1895.0563,1088.9702,1850.9229,1144.1643,1857.7316,1156.4554,1898.3564;5.0;;
1p_2;260.0;260.0;100.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-106.13499999999999,122.62,140.74;1;1101.4564,1891.4365,1087.4702,1847.9779,1138.0,1857.0,1152.1963,1900.3142;5.0;;
1p_2;260.0;260.0;100.0;180.0;2.221441469079183,-2.221441469079183,0.0;-106.13499999999999,122.62,140.74;1;1100.8651,1888.3668,1087.0806,1844.1707,1133.481,1857.9121,1147.6195,1902.0416;5.0;;
1p_2;260.0;260.0;100.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-106.13499999999999,122.62,140.74;1;1100.6442,1884.778,1086.7397,1840.9717,1128.9011,1859.6875,1143.3969,1903.148;5.0;;
1p_2;260.0;260.0;100.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-106.13499999999999,122.62,140.74;1;1101.7312,1880.8251,1087.9001,1837.5376,1123.0295,1859.8092,1137.6973,1903.3918;5.0;;
1p_2;260.0;260.0;100.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-106.13499999999999,122.62,140.74;1;1104.5454,1879.2646,1091.0,1835.0,1117.0,1860.0,1132.6826,1904.056;5.0;;
1p_2;260.0;260.0;100.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-106.13499999999999,122.62,140.74;1;1108.0,1876.0,1095.0,1834.0,1112.0,1859.0,1126.3004,1902.0939;5.0;;
1p_2;260.0;260.0;100.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-106.13499999999999,122.62,140.74;0;;;;
1p_2;260.0;260.0;100.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-106.13499999999999,122.62,140.74;0;;;;
1p_2;260.0;260.0;100.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-106.13499999999999,122.62,140.74;0;;;;
1p_2;210.0;260.0;100.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-106.13499999999999,72.62,140.74;1;1069.5101,1690.3457,1057.9412,1630.4229,1106.8944,1614.7073,1116.5942,1672.9181;5.0;;
1p_2;210.0;260.0;100.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-106.13499999999999,72.62,140.74;1;1063.6111,1689.3496,1052.2914,1629.4445,1106.5848,1616.8994,1116.4266,1675.3995;5.0;;
1p_2;210.0;260.0;100.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-106.13499999999999,72.62,140.74;1;1058.653,1687.6915,1046.9208,1628.3564,1104.7794,1619.3475,1115.0784,1677.3855;5.0;;
1p_2;210.0;260.0;100.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-106.13499999999999,72.62,140.74;1;1054.1438,1685.6188,1042.7043,1626.6636,1102.0481,1621.7067,1112.5748,1679.7605;5.0;;
1p_2;210.0;260.0;100.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-106.13499999999999,72.62,140.74;1;1050.7275,1683.5096,1038.9567,1625.3585,1098.4813,1623.4897,1108.9799,1682.0828;5.0;;
1p_2;210.0;260.0;100.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-106.13499999999999,72.62,140.74;1;1048.5579,1680.9281,1036.8385,1623.0247,1093.8798,1625.2787,1105.2179,1684.2031;5.0;;
1p_2;210.0;260.0;100.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-106.13499999999999,72.62,140.74;1;1047.2424,1678.4866,1035.4263,1620.7606,1089.4161,1627.5293,1100.297,1685.3318;5.0;;
1p_2;210.0;260.0;100.0;180.0;2.221441469079183,-2.221441469079183,0.0;-106.13499999999999,72.62,140.74;1;1046.6517,1675.6888,1035.1105,1618.4243,1083.3218,1628.1868,1095.3538,1687.0812;5.0;;
1p_2;210.0;260.0;100.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-106.13499999999999,72.62,140.74;1;1047.6094,1673.0638,1036.3665,1615.5221,1077.8462,1628.8013,1090.0187,1687.6746;5.0;;
1p_2;210.0;260.0;100.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-106.13499999999999,72.62,140.74;1;1049.7094,1670.7198,1038.1874,1613.1553,1072.372,1629.4858,1084.4634,1688.4908;5.0;;
1p_2;210.0;260.0;100.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-106.13499999999999,72.62,140.74;1;1052.6423,1668.4401,1041.0,1610.0,1066.6846,1633.6387,1078.8225,1688.8379;5.0;;
1p_2;210.0;260.0;100.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-106.13499999999999,72.62,140.74;1;1055.8793,1664.2118,1046.0,1610.0,1060.4888,1628.8573,1073.4036,1687.2141;5.0;;
1p_2;210.0;260.0;100.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-106.13499999999999,72.62,140.74;0;;;;
1p_2;210.0;260.0;100.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-106.13499999999999,72.62,140.74;0;;;;
1p_2;210.0;260.0;100.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-106.13499999999999,72.62,140.74;0;;;;
1p_2;160.0;260.0;100.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-106.13499999999999,22.620000000000005,140.74;1;1033.2885,1415.4132,1029.031,1343.7982,1082.3746,1339.0406,1086.0627,1407.3925;5.0;;
1p_2;160.0;260.0;100.0;120.0;-1.5835145342643513,1.5835145342643513,-0.914242542623208;-106.13499999999999,22.620000000000005,140.74;1;1027.4867,1414.673,1023.2276,1343.4854,1081.3584,1339.9485,1085.5586,1408.28;5.0;;
1p_2;160.0;260.0;100.0;130.0;-1.7021241391777393,1.7021241391777393,-0.7937135212290645;-106.13499999999999,22.620000000000005,140.74;1;1022.40344,1414.0192,1017.8632,1343.4983,1079.514,1340.6786,1083.4976,1409.2686;5.0;;
1p_2;160.0;260.0;100.0;140.0;-1.8167914428100647,1.8167914428100647,-0.6612580070524112;-106.13499999999999,22.620000000000005,140.74;1;1018.439,1413.3407,1013.5946,1343.2268,1076.4197,1341.6659,1080.5391,1410.2522;5.0;;
1p_2;160.0;260.0;100.0;150.0;-1.926874507676449,1.9268745076764493,-0.5163044682480216;-106.13499999999999,22.620000000000005,140.74;1;1014.9519,1412.1726,1010.24115,1342.9705,1072.0573,1341.8467,1076.4949,1411.1858;5.0;;
1p_2;160.0;260.0;100.0;160.0;-2.0316234541167613,2.0316234541167613,-0.35823002960091005;-106.13499999999999,22.620000000000005,140.74;1;1012.89325,1410.7864,1008.0551,1342.3262,1067.3833,1342.3901,1072.0266,1412.0859;5.0;;
1p_2;160.0;260.0;100.0;170.0;-2.1301581545216086,2.1301581545216086,-0.18636469003794207;-106.13499999999999,22.620000000000005,140.74;1;1012.04706,1410.1794,1007.0038,1341.7542,1062.3384,1343.3274,1066.5947,1412.6387;5.0;;
1p_2;160.0;260.0;100.0;180.0;2.221441469079183,-2.221441469079183,0.0;-106.13499999999999,22.620000000000005,140.74;1;1012.20337,1409.2422,1007.4398,1340.931,1055.8512,1342.7716,1061.062,1413.2585;5.0;;
1p_2;160.0;260.0;100.0;190.0;2.1301581545216086,-2.1301581545216086,-0.18636469003794462;-106.13499999999999,22.620000000000005,140.74;1;1013.4488,1408.305,1008.6132,1340.2639,1049.6676,1342.8553,1055.1901,1413.7017;5.0;;
1p_2;160.0;260.0;100.0;200.0;2.0316234541167617,-2.0316234541167617,-0.358230029600911;-106.13499999999999,22.620000000000005,140.74;1;1016.0964,1407.2799,1011.3571,1339.1508,1043.6951,1343.0992,1049.2347,1413.817;5.0;;
1p_2;160.0;260.0;100.0;210.0;1.9268745076764489,-1.9268745076764489,-0.5163044682480217;-106.13499999999999,22.620000000000005,140.74;1;1019.5657,1406.0121,1014.8499,1338.5782,1037.4423,1343.5101,1043.3708,1414.2365;5.0;;
1p_2;160.0;260.0;100.0;220.0;1.8167914428100655,-1.8167914428100655,-0.6612580070524107;-106.13499999999999,22.620000000000005,140.74;1;1024.0,1405.0,1020.0,1338.0,1031.4557,1343.222,1037.2122,1414.3535;5.0;;
1p_2;160.0;260.0;100.0;230.0;1.702124139177739,-1.702124139177739,-0.7937135212290641;-106.13499999999999,22.620000000000005,140.74;0;;;;
1p_2;160.0;260.0;100.0;240.0;1.5835145342643517,-1.5835145342643517,-0.9142425426232077;-106.13499999999999,22.620000000000005,140.74;0;;;;
1p_2;160.0;260.0;100.0;250.0;1.4615151460729763,-1.4615151460729763,-1.023363922487963;-106.13499999999999,22.620000000000005,140.74;0;;;;
1p_2;110.0;260.0;100.0;110.0;-1.4615151460729765,1.4615151460729767,-1.0233639224879634;-106.13499999999999,-27.379999999999995,140.74;1;1032.6458,1112.1061,1037.655,1041.0956,1089.7535,1049.5521,1085.5925,1117.0734;5.0;;
